,path,emotion
14206,data/train-custom\Erica_low_emottshappy_2732_happy.wav,happy
14207,data/train-custom\Erica_low_emottshappy_2741_happy.wav,happy
14208,data/train-custom\Erica_low_emottshappy_2742_happy.wav,happy
14209,data/train-custom\Erica_low_emottshappy_2743_happy.wav,happy
14210,data/train-custom\Erica_low_emottshappy_2744_happy.wav,happy
14211,data/train-custom\Erica_low_emottshappy_2753_happy.wav,happy
14212,data/train-custom\Erica_low_emottshappy_2754_happy.wav,happy
14213,data/train-custom\Erica_low_emottshappy_2755_happy.wav,happy
14214,data/train-custom\Erica_low_emottshappy_2756_happy.wav,happy
14215,data/train-custom\Erica_low_emottshappy_2765_happy.wav,happy
14216,data/train-custom\Erica_low_emottshappy_2767_happy.wav,happy
14217,data/train-custom\Erica_low_emottshappy_2768_happy.wav,happy
14218,data/train-custom\Erica_low_emottshappy_2777_happy.wav,happy
14219,data/train-custom\Erica_low_emottshappy_2778_happy.wav,happy
14220,data/train-custom\Erica_low_emottshappy_2780_happy.wav,happy
14221,data/train-custom\Erica_low_emottshappy_2789_happy.wav,happy
14222,data/train-custom\Erica_low_emottshappy_2790_happy.wav,happy
14223,data/train-custom\Erica_low_emottshappy_2791_happy.wav,happy
14224,data/train-custom\Erica_low_emottshappy_2792_happy.wav,happy
14225,data/train-custom\Erica_low_emottshappy_2801_happy.wav,happy
14226,data/train-custom\Erica_low_emottshappy_2802_happy.wav,happy
14227,data/train-custom\Erica_low_emottshappy_2803_happy.wav,happy
14228,data/train-custom\Erica_low_emottshappy_2804_happy.wav,happy
14229,data/train-custom\Erica_low_emottshappy_2813_happy.wav,happy
14230,data/train-custom\Erica_low_emottshappy_2814_happy.wav,happy
14231,data/train-custom\Erica_low_emottshappy_2815_happy.wav,happy
14232,data/train-custom\Erica_low_emottshappy_2816_happy.wav,happy
14233,data/train-custom\Erica_low_emottshappy_2825_happy.wav,happy
14234,data/train-custom\Erica_low_emottshappy_2826_happy.wav,happy
14235,data/train-custom\Erica_low_emottshappy_2827_happy.wav,happy
14236,data/train-custom\Erica_low_emottshappy_2828_happy.wav,happy
14237,data/train-custom\Erica_low_emottshappy_2837_happy.wav,happy
14238,data/train-custom\Erica_low_emottshappy_2838_happy.wav,happy
14239,data/train-custom\Erica_low_emottshappy_2849_happy.wav,happy
14240,data/train-custom\Erica_low_emottshappy_2850_happy.wav,happy
14241,data/train-custom\Erica_low_emottshappy_2861_happy.wav,happy
14242,data/train-custom\Erica_low_emottshappy_2862_happy.wav,happy
14243,data/train-custom\Erica_low_emottshappy_2863_happy.wav,happy
14244,data/train-custom\Erica_low_emottshappy_2864_happy.wav,happy
14245,data/train-custom\Erica_low_emottshappy_2885_happy.wav,happy
14246,data/train-custom\Erica_low_emottshappy_2887_happy.wav,happy
14247,data/train-custom\Erica_low_emottshappy_2888_happy.wav,happy
14248,data/train-custom\Erica_low_emottshappy_2898_happy.wav,happy
14249,data/train-custom\Erica_low_emottshappy_2900_happy.wav,happy
14250,data/train-custom\Erica_low_emottshappy_2909_happy.wav,happy
14251,data/train-custom\Erica_low_emottshappy_2910_happy.wav,happy
14252,data/train-custom\Erica_low_emottshappy_2911_happy.wav,happy
14253,data/train-custom\Erica_low_emottshappy_2912_happy.wav,happy
14254,data/train-custom\Erica_low_emottshappy_2921_happy.wav,happy
14255,data/train-custom\Erica_low_emottshappy_2922_happy.wav,happy
14256,data/train-custom\Erica_low_emottshappy_2923_happy.wav,happy
14257,data/train-custom\Erica_low_emottshappy_2924_happy.wav,happy
14258,data/train-custom\Erica_low_emottshappy_2933_happy.wav,happy
14259,data/train-custom\Erica_low_emottshappy_2934_happy.wav,happy
14260,data/train-custom\Erica_low_emottshappy_2935_happy.wav,happy
14261,data/train-custom\Erica_low_emottshappy_2936_happy.wav,happy
14262,data/train-custom\Erica_low_emottshappy_2945_happy.wav,happy
14263,data/train-custom\Erica_low_emottshappy_2946_happy.wav,happy
14264,data/train-custom\Erica_low_emottshappy_2947_happy.wav,happy
14265,data/train-custom\Erica_low_emottshappy_2948_happy.wav,happy
14266,data/train-custom\Erica_low_emottshappy_2957_happy.wav,happy
14267,data/train-custom\Erica_low_emottshappy_2958_happy.wav,happy
14268,data/train-custom\Erica_low_emottshappy_2960_happy.wav,happy
14269,data/train-custom\Erica_low_emottshappy_2970_happy.wav,happy
14270,data/train-custom\Erica_low_emottshappy_2971_happy.wav,happy
14271,data/train-custom\Erica_low_emottshappy_2972_happy.wav,happy
14272,data/train-custom\Erica_low_emottshappy_2981_happy.wav,happy
14273,data/train-custom\Erica_low_emottshappy_2983_happy.wav,happy
14274,data/train-custom\Erica_low_emottshappy_2993_happy.wav,happy
14275,data/train-custom\Erica_low_emottshappy_2994_happy.wav,happy
14276,data/train-custom\Erica_low_emottshappy_3006_happy.wav,happy
14277,data/train-custom\Erica_low_emottshappy_3007_happy.wav,happy
14278,data/train-custom\Erica_low_emottshappy_3008_happy.wav,happy
14279,data/train-custom\Erica_low_emottshappy_3017_happy.wav,happy
14280,data/train-custom\Erica_low_emottshappy_3019_happy.wav,happy
14281,data/train-custom\Erica_low_emottshappy_3031_happy.wav,happy
14282,data/train-custom\Erica_low_emottshappy_3041_happy.wav,happy
14283,data/train-custom\Erica_low_emottshappy_3042_happy.wav,happy
14284,data/train-custom\Erica_low_emottshappy_3043_happy.wav,happy
14285,data/train-custom\Erica_low_emottshappy_3044_happy.wav,happy
14286,data/train-custom\Erica_low_emottshappy_3055_happy.wav,happy
14287,data/train-custom\Erica_low_emottshappy_3056_happy.wav,happy
14288,data/train-custom\Erica_low_emottshappy_3065_happy.wav,happy
14289,data/train-custom\Erica_low_emottshappy_3066_happy.wav,happy
14290,data/train-custom\Erica_low_emottshappy_3077_happy.wav,happy
14291,data/train-custom\Erica_low_emottshappy_3078_happy.wav,happy
14292,data/train-custom\Erica_low_emottshappy_3079_happy.wav,happy
14293,data/train-custom\Erica_low_emottshappy_3089_happy.wav,happy
14294,data/train-custom\Erica_low_emottshappy_3090_happy.wav,happy
14295,data/train-custom\Erica_low_emottshappy_3091_happy.wav,happy
14296,data/train-custom\Erica_low_emottshappy_3092_happy.wav,happy
14297,data/train-custom\Erica_low_emottshappy_3102_happy.wav,happy
14298,data/train-custom\Erica_low_emottshappy_3103_happy.wav,happy
14299,data/train-custom\Erica_low_emottshappy_3104_happy.wav,happy
14300,data/train-custom\Erica_low_emottshappy_3115_happy.wav,happy
14301,data/train-custom\Erica_low_emottshappy_3116_happy.wav,happy
14302,data/train-custom\Erica_low_emottshappy_3125_happy.wav,happy
14303,data/train-custom\Erica_low_emottshappy_3126_happy.wav,happy
14304,data/train-custom\Erica_low_emottshappy_3127_happy.wav,happy
14305,data/train-custom\Erica_low_emottshappy_3128_happy.wav,happy
14306,data/train-custom\Erica_low_emottshappy_3137_happy.wav,happy
14307,data/train-custom\Erica_low_emottshappy_3138_happy.wav,happy
14308,data/train-custom\Erica_low_emottshappy_3139_happy.wav,happy
14309,data/train-custom\Erica_low_emottshappy_3140_happy.wav,happy
14310,data/train-custom\Erica_low_emottshappy_3149_happy.wav,happy
14311,data/train-custom\Erica_low_emottshappy_3161_happy.wav,happy
14312,data/train-custom\Erica_low_emottshappy_3162_happy.wav,happy
14313,data/train-custom\Erica_low_emottshappy_3163_happy.wav,happy
14314,data/train-custom\Erica_low_emottshappy_3164_happy.wav,happy
14315,data/train-custom\Erica_low_emottshappy_3173_happy.wav,happy
14316,data/train-custom\Erica_low_emottshappy_3174_happy.wav,happy
14317,data/train-custom\Erica_low_emottshappy_3175_happy.wav,happy
14318,data/train-custom\Erica_low_emottshappy_3185_happy.wav,happy
14319,data/train-custom\Erica_low_emottshappy_3186_happy.wav,happy
14320,data/train-custom\Erica_low_emottshappy_3187_happy.wav,happy
14321,data/train-custom\Erica_low_emottshappy_3188_happy.wav,happy
14322,data/train-custom\Erica_low_emottshappy_3197_happy.wav,happy
14323,data/train-custom\Erica_low_emottshappy_3198_happy.wav,happy
14324,data/train-custom\Erica_low_emottshappy_3211_happy.wav,happy
14325,data/train-custom\Erica_low_emottshappy_3221_happy.wav,happy
14326,data/train-custom\Erica_low_emottshappy_3222_happy.wav,happy
14327,data/train-custom\Erica_low_emottshappy_3223_happy.wav,happy
14328,data/train-custom\Erica_low_emottshappy_3224_happy.wav,happy
14329,data/train-custom\Erica_low_emottshappy_3234_happy.wav,happy
14330,data/train-custom\Erica_low_emottshappy_3235_happy.wav,happy
14331,data/train-custom\Erica_low_emottshappy_3236_happy.wav,happy
14332,data/train-custom\Erica_low_emottshappy_3245_happy.wav,happy
14333,data/train-custom\Erica_low_emottshappy_3246_happy.wav,happy
14334,data/train-custom\Erica_low_emottshappy_3247_happy.wav,happy
14335,data/train-custom\Erica_low_emottshappy_3248_happy.wav,happy
14336,data/train-custom\Erica_low_emottshappy_3257_happy.wav,happy
14337,data/train-custom\Erica_low_emottshappy_3258_happy.wav,happy
14338,data/train-custom\Erica_low_emottshappy_3259_happy.wav,happy
14339,data/train-custom\Erica_low_emottshappy_3269_happy.wav,happy
14340,data/train-custom\Erica_low_emottshappy_3270_happy.wav,happy
14341,data/train-custom\Erica_low_emottshappy_3271_happy.wav,happy
14342,data/train-custom\Erica_low_emottshappy_3272_happy.wav,happy
14343,data/train-custom\Erica_low_emottshappy_3281_happy.wav,happy
14344,data/train-custom\Erica_low_emottshappy_3282_happy.wav,happy
14345,data/train-custom\Erica_low_emottshappy_3283_happy.wav,happy
14346,data/train-custom\Erica_low_emottshappy_3284_happy.wav,happy
14347,data/train-custom\Erica_low_emottshappy_3293_happy.wav,happy
14348,data/train-custom\Erica_low_emottshappy_3294_happy.wav,happy
14349,data/train-custom\Erica_low_emottshappy_3295_happy.wav,happy
14350,data/train-custom\Erica_low_emottshappy_3296_happy.wav,happy
14351,data/train-custom\Erica_low_emottshappy_3305_happy.wav,happy
14352,data/train-custom\Erica_low_emottshappy_3306_happy.wav,happy
14353,data/train-custom\Erica_low_emottshappy_3307_happy.wav,happy
14354,data/train-custom\Erica_low_emottshappy_3308_happy.wav,happy
14355,data/train-custom\Erica_low_emottshappy_3317_happy.wav,happy
14356,data/train-custom\Erica_low_emottshappy_3319_happy.wav,happy
14357,data/train-custom\Erica_low_emottshappy_3320_happy.wav,happy
14358,data/train-custom\Erica_low_emottshappy_3329_happy.wav,happy
14359,data/train-custom\Erica_low_emottshappy_3331_happy.wav,happy
14360,data/train-custom\Erica_low_emottshappy_3332_happy.wav,happy
14361,data/train-custom\Erica_low_emottshappy_3341_happy.wav,happy
14362,data/train-custom\Erica_low_emottshappy_3342_happy.wav,happy
14363,data/train-custom\Erica_low_emottshappy_3343_happy.wav,happy
14364,data/train-custom\Erica_low_emottshappy_3344_happy.wav,happy
14365,data/train-custom\Erica_low_emottshappy_3353_happy.wav,happy
14366,data/train-custom\Erica_low_emottshappy_3354_happy.wav,happy
14367,data/train-custom\Erica_low_emottshappy_3355_happy.wav,happy
14368,data/train-custom\Erica_low_emottshappy_3356_happy.wav,happy
14369,data/train-custom\Erica_low_emottshappy_3365_happy.wav,happy
14370,data/train-custom\Erica_low_emottshappy_3366_happy.wav,happy
14371,data/train-custom\Erica_low_emottshappy_3368_happy.wav,happy
14372,data/train-custom\Erica_low_emottshappy_3377_happy.wav,happy
14373,data/train-custom\Erica_low_emottshappy_3378_happy.wav,happy
14374,data/train-custom\Erica_low_emottshappy_3380_happy.wav,happy
14375,data/train-custom\Erica_low_emottshappy_3390_happy.wav,happy
14376,data/train-custom\Erica_low_emottshappy_3391_happy.wav,happy
14377,data/train-custom\Erica_low_emottshappy_3401_happy.wav,happy
14378,data/train-custom\Erica_low_emottshappy_3402_happy.wav,happy
14379,data/train-custom\Erica_low_emottshappy_3403_happy.wav,happy
14380,data/train-custom\Erica_low_emottshappy_3404_happy.wav,happy
14381,data/train-custom\Erica_low_emottshappy_3413_happy.wav,happy
14382,data/train-custom\Erica_low_emottshappy_3415_happy.wav,happy
14383,data/train-custom\Erica_low_emottshappy_3425_happy.wav,happy
14384,data/train-custom\Erica_low_emottshappy_3427_happy.wav,happy
14385,data/train-custom\Erica_low_emottshappy_3428_happy.wav,happy
14386,data/train-custom\Erica_low_emottshappy_3437_happy.wav,happy
14387,data/train-custom\Erica_low_emottshappy_3438_happy.wav,happy
14388,data/train-custom\Erica_low_emottshappy_3439_happy.wav,happy
14389,data/train-custom\Erica_low_emottshappy_3450_happy.wav,happy
14390,data/train-custom\Erica_low_emottshappy_3462_happy.wav,happy
14391,data/train-custom\Erica_low_emottshappy_3464_happy.wav,happy
14392,data/train-custom\Erica_low_emottshappy_3473_happy.wav,happy
14393,data/train-custom\Erica_low_emottshappy_3476_happy.wav,happy
14394,data/train-custom\Erica_low_emottshappy_3485_happy.wav,happy
14395,data/train-custom\Erica_low_emottshappy_3487_happy.wav,happy
14396,data/train-custom\Erica_low_emottshappy_3497_happy.wav,happy
14397,data/train-custom\Erica_low_emottshappy_3499_happy.wav,happy
14398,data/train-custom\Erica_low_emottshappy_3500_happy.wav,happy
14399,data/train-custom\Erica_low_emottshappy_3509_happy.wav,happy
14400,data/train-custom\Erica_low_emottshappy_3510_happy.wav,happy
14401,data/train-custom\Erica_low_emottshappy_3511_happy.wav,happy
14402,data/train-custom\Erica_low_emottshappy_3512_happy.wav,happy
14403,data/train-custom\Erica_low_emottshappy_3521_happy.wav,happy
14404,data/train-custom\Erica_low_emottshappy_3522_happy.wav,happy
14405,data/train-custom\Erica_low_emottshappy_3523_happy.wav,happy
14406,data/train-custom\Erica_low_emottshappy_3524_happy.wav,happy
14407,data/train-custom\Erica_low_emottshappy_3533_happy.wav,happy
14408,data/train-custom\Erica_low_emottshappy_3534_happy.wav,happy
14409,data/train-custom\Erica_low_emottshappy_3535_happy.wav,happy
14410,data/train-custom\Erica_low_emottshappy_3536_happy.wav,happy
14411,data/train-custom\Erica_low_emottshappy_3545_happy.wav,happy
14412,data/train-custom\Erica_low_emottshappy_3546_happy.wav,happy
14413,data/train-custom\Erica_low_emottshappy_3547_happy.wav,happy
14414,data/train-custom\Erica_low_emottshappy_3548_happy.wav,happy
14415,data/train-custom\Erica_low_emottshappy_3557_happy.wav,happy
14416,data/train-custom\Erica_low_emottshappy_3558_happy.wav,happy
14417,data/train-custom\Erica_low_emottshappy_3559_happy.wav,happy
14418,data/train-custom\Erica_low_emottshappy_3560_happy.wav,happy
14419,data/train-custom\Erica_low_emottshappy_3569_happy.wav,happy
14420,data/train-custom\Erica_low_emottshappy_3570_happy.wav,happy
14421,data/train-custom\Erica_low_emottshappy_3571_happy.wav,happy
14422,data/train-custom\Erica_low_emottshappy_3582_happy.wav,happy
14423,data/train-custom\Erica_low_emottshappy_3583_happy.wav,happy
14424,data/train-custom\Erica_low_emottshappy_3593_happy.wav,happy
14425,data/train-custom\Erica_low_emottshappy_3594_happy.wav,happy
14426,data/train-custom\Erica_low_emottshappy_3595_happy.wav,happy
14427,data/train-custom\Erica_low_emottshappy_3605_happy.wav,happy
14428,data/train-custom\Erica_low_emottshappy_3606_happy.wav,happy
14429,data/train-custom\Erica_low_emottshappy_3608_happy.wav,happy
14430,data/train-custom\Erica_low_emottshappy_3617_happy.wav,happy
14431,data/train-custom\Erica_low_emottshappy_3619_happy.wav,happy
14432,data/train-custom\Erica_low_emottshappy_3620_happy.wav,happy
14433,data/train-custom\Erica_low_emottshappy_3630_happy.wav,happy
14434,data/train-custom\Erica_low_emottshappy_3631_happy.wav,happy
14435,data/train-custom\Erica_low_emottshappy_3632_happy.wav,happy
14436,data/train-custom\Erica_low_emottshappy_3641_happy.wav,happy
14437,data/train-custom\Erica_low_emottshappy_3642_happy.wav,happy
14438,data/train-custom\Erica_low_emottshappy_3643_happy.wav,happy
14439,data/train-custom\Erica_low_emottshappy_3644_happy.wav,happy
14440,data/train-custom\Erica_low_emottshappy_3653_happy.wav,happy
14441,data/train-custom\Erica_low_emottshappy_3654_happy.wav,happy
14442,data/train-custom\Erica_low_emottshappy_3655_happy.wav,happy
14443,data/train-custom\Erica_low_emottshappy_3665_happy.wav,happy
14444,data/train-custom\Erica_low_emottshappy_3666_happy.wav,happy
14445,data/train-custom\Erica_low_emottshappy_3667_happy.wav,happy
14446,data/train-custom\Erica_low_emottshappy_3677_happy.wav,happy
14447,data/train-custom\Erica_low_emottshappy_3678_happy.wav,happy
14448,data/train-custom\Erica_low_emottshappy_3679_happy.wav,happy
14449,data/train-custom\Erica_low_emottshappy_3680_happy.wav,happy
14450,data/train-custom\Erica_low_emottshappy_3689_happy.wav,happy
14451,data/train-custom\Erica_low_emottshappy_3691_happy.wav,happy
14452,data/train-custom\Erica_low_emottshappy_3692_happy.wav,happy
14453,data/train-custom\Erica_low_emottshappy_3701_happy.wav,happy
14454,data/train-custom\Erica_low_emottshappy_3702_happy.wav,happy
14455,data/train-custom\Erica_low_emottshappy_3703_happy.wav,happy
14456,data/train-custom\Erica_low_emottshappy_3704_happy.wav,happy
14457,data/train-custom\Erica_low_emottshappy_3713_happy.wav,happy
14458,data/train-custom\Erica_low_emottshappy_3714_happy.wav,happy
14459,data/train-custom\Erica_low_emottshappy_3716_happy.wav,happy
14460,data/train-custom\Erica_low_emottshappy_3725_happy.wav,happy
14461,data/train-custom\Erica_low_emottshappy_3726_happy.wav,happy
14462,data/train-custom\Erica_low_emottshappy_3727_happy.wav,happy
14463,data/train-custom\Erica_low_emottshappy_3728_happy.wav,happy
14464,data/train-custom\Erica_low_emottshappy_3737_happy.wav,happy
14465,data/train-custom\Erica_low_emottshappy_3739_happy.wav,happy
14466,data/train-custom\Erica_low_emottshappy_3740_happy.wav,happy
